year,activity,employment,output
2022,ENGY_elec_hi,4124,13928223843
2022,ENGY_ngas_hi,698,1318916568
2022,ENGY_offc_off,20496,0
2022,ENGY_ptrl_hi,7391,4654314736
2022,ENT_ent_ret,69189,4148872604
2022,FIRE_fnin_off,119409,26147156898
2022,FIRE_real_off,130085,25685751130
2022,GOV_admn_gov,58118,14022836216
2022,GOV_offc_off,92726,0
2022,HIED_hied_off_inst,51991,2869348180
2022,HLTH_care_inst,69173,4076852050
2022,HLTH_hosp_hosp,77673,12427418976
2022,HLTH_othr_off_li,144419,17384583344
2022,HOSP_acc_acc,23501,2204441288
2022,HOSP_eat_ret_acc,208896,12248645386
2022,INFO_info_off,43649,0
2022,INFO_info_off_li,8917,19182878956
2022,K12_k12_k12,118932,13091263761
2022,K12_k12_off,39726,0
2022,MFG_food_hi,15454,10487407203
2022,MFG_food_li,15583,10487407203
2022,MFG_htec_hi,3218,13223359747
2022,MFG_htec_li,2953,13223359747
2022,MFG_hvtw_hi,19665,13978937446
2022,MFG_hvtw_li,19834,13978937446
2022,MFG_lvtw_hi,12595,13478896746
2022,MFG_offc_off,132832,0
2022,MFG_wdppr_hi,21682,10037523365
2022,RES_agmin_ag,63804,7403569389
2022,RES_forst_log,6652,951707724
2022,RES_offc_off,41178,0
2022,RET_auto_ret,71085,7268699932
2022,RET_nstor_off,34559,3977931448
2022,RET_stor_off,44962,0
2022,RET_stor_ret,181184,16206706909
2022,SERV_bus_off,161478,20237814239
2022,SERV_home_xxx,23576,298430999
2022,SERV_nonp_off_inst,101723,6029669414
2022,SERV_site_li,75060,5352689574
2022,SERV_stor_ret,76285,3433368771
2022,SERV_tech_off,236231,32061009609
2022,TRNS_trns_off,44655,0
2022,TRNS_trns_ware,65618,17886316671
2022,UTL_othr_off,13480,0
2022,UTL_othr_off_li,16253,8893207029
2022,WHSL_offc_off,23922,0
2022,WHSL_whsl_ware,74438,20011307630
2023,CNST_main_xxx,30081,5804082233
2023,CNST_nres_xxx,31443,4946026104
2023,CNST_offc_off,70195,0
2023,CNST_othr_xxx,37698,6096509373
2023,CNST_res_xxx,36610,10219800904
2023,ENGY_elec_hi,4174,14616112999
2023,ENGY_ngas_hi,691,1363180289
2023,ENGY_offc_off,20780,0
2023,ENGY_ptrl_hi,7513,4825047938
2023,ENT_ent_ret,72076,4350467430
2023,FIRE_fnin_off,118027,26270356316
2023,FIRE_real_off,128579,25887937657
2023,GOV_admn_gov,60424,14703904418
2023,GOV_offc_off,96405,0
2023,HIED_hied_off_inst,54079,3083848658
2023,HLTH_care_inst,73107,4381943433
2023,HLTH_hosp_hosp,82090,13357425362
2023,HLTH_othr_off_li,152631,18685559320
2023,HOSP_acc_acc,24481,2329707058
2023,HOSP_eat_ret_acc,217613,12944665734
2023,INFO_info_off,43605,0
2023,INFO_info_off_li,8908,19632161806
2023,K12_k12_k12,122836,13969738841
2023,K12_k12_off,41031,0
2023,MFG_food_hi,15306,10479473876
2023,MFG_food_li,15434,10479473876
2023,MFG_htec_hi,3184,13635591269
2023,MFG_htec_li,2922,13635591269
2023,MFG_hvtw_hi,19462,14335565988
2023,MFG_hvtw_li,19630,14335565988
2023,MFG_lvtw_hi,12402,13650768008
2023,MFG_offc_off,131310,0
2023,MFG_wdppr_hi,21241,9753573605
2023,RES_agmin_ag,62413,7295775760
2023,RES_forst_log,6507,941886256
2023,RES_offc_off,40280,0
2023,RET_auto_ret,72192,7616293911
2023,RET_nstor_off,34212,4064358878
2023,RET_stor_off,44510,0
2023,RET_stor_ret,179365,16564853201
2023,SERV_bus_off,162556,20656201670
2023,SERV_home_xxx,24773,320496050
2023,SERV_nonp_off_inst,107193,6446805541
2023,SERV_site_li,76244,5513906894
2023,SERV_stor_ret,80058,3647597208
2023,SERV_tech_off,237809,32187784136
2023,TRNS_trns_off,44392,0
2023,TRNS_trns_ware,65233,18094679971
2023,UTL_othr_off,14039,0
2023,UTL_othr_off_li,16927,9497934976
2023,WHSL_offc_off,24227,0
2023,WHSL_whsl_ware,75387,20707548077
2024,CNST_main_xxx,29687,5716762582
2024,CNST_nres_xxx,31031,4868787831
2024,CNST_offc_off,69276,0
2024,CNST_othr_xxx,37205,6001304890
2024,CNST_res_xxx,36130,10080690366
2024,ENGY_elec_hi,4226,15356178695
2024,ENGY_ngas_hi,685,1408629573
2024,ENGY_offc_off,20756,0
2024,ENGY_ptrl_hi,7468,4894657931
2024,ENT_ent_ret,72096,4371808101
2024,FIRE_fnin_off,114981,26067893123
2024,FIRE_real_off,125262,25739032571
2024,GOV_admn_gov,62290,15304938905
2024,GOV_offc_off,99383,0
2024,HIED_hied_off_inst,54614,3220744742
2024,HLTH_care_inst,77184,4706135956
2024,HLTH_hosp_hosp,86668,14345657524
2024,HLTH_othr_off_li,161142,20067986710
2024,HOSP_acc_acc,24488,2364200456
2024,HOSP_eat_ret_acc,217674,13136323099
2024,INFO_info_off,42675,0
2024,INFO_info_off_li,8718,19656598651
2024,K12_k12_k12,125798,14797204653
2024,K12_k12_off,42019,0
2024,MFG_food_hi,15048,10387692638
2024,MFG_food_li,15173,10387692638
2024,MFG_htec_hi,3107,13635818003
2024,MFG_htec_li,2851,13635818003
2024,MFG_hvtw_hi,19028,14459162543
2024,MFG_hvtw_li,19191,14459162543
2024,MFG_lvtw_hi,12014,13550667413
2024,MFG_offc_off,128367,0
2024,MFG_wdppr_hi,20871,9448571916
2024,RES_agmin_ag,62023,7315561892
2024,RES_forst_log,6466,944896019
2024,RES_offc_off,40029,0
2024,RET_auto_ret,71745,7795261147
2024,RET_nstor_off,33455,4106090674
2024,RET_stor_off,43525,0
2024,RET_stor_ret,175395,16739283148
2024,SERV_bus_off,159014,20533618203
2024,SERV_home_xxx,25138,332542411
2024,SERV_nonp_off_inst,110933,6757310686
2024,SERV_site_li,75222,5527345266
2024,SERV_stor_ret,82159,3794977653
2024,SERV_tech_off,232627,31321920777
2024,TRNS_trns_off,44191,0
2024,TRNS_trns_ware,64937,18335082468
2024,UTL_othr_off,14298,0
2024,UTL_othr_off_li,17239,9946446348
2024,WHSL_offc_off,24070,0
2024,WHSL_whsl_ware,74897,21001161045
2025,CNST_main_xxx,29269,5622997552
2025,CNST_nres_xxx,30594,4804641813
2025,CNST_offc_off,68300,0
2025,CNST_othr_xxx,36681,5922238021
2025,CNST_res_xxx,35621,9834000002
2025,ENGY_elec_hi,4210,16052304588
2025,ENGY_ngas_hi,700,1505911308
2025,ENGY_offc_off,20669,0
2025,ENGY_ptrl_hi,7420,4971853680
2025,ENT_ent_ret,72881,4475653563
2025,FIRE_fnin_off,113563,26234296744
2025,FIRE_real_off,123716,26034009820
2025,GOV_admn_gov,61801,15245882605
2025,GOV_offc_off,98602,0
2025,HIED_hied_off_inst,55721,3402859804
2025,HLTH_care_inst,79501,4931786099
2025,HLTH_hosp_hosp,89270,15033504136
2025,HLTH_othr_off_li,165980,21030207971
2025,HOSP_acc_acc,24755,2432086386
2025,HOSP_eat_ret_acc,220043,13513521023
2025,INFO_info_off,42548,0
2025,INFO_info_off_li,8692,20031677221
2025,K12_k12_k12,130719,15924671872
2025,K12_k12_off,43661,0
2025,MFG_food_hi,15028,10477411500
2025,MFG_food_li,15154,10477411500
2025,MFG_htec_hi,2804,12649160046
2025,MFG_htec_li,2573,12649160046
2025,MFG_hvtw_hi,18577,14562208364
2025,MFG_hvtw_li,18737,14562208364
2025,MFG_lvtw_hi,11723,13535255073
2025,MFG_offc_off,123340,0
2025,MFG_wdppr_hi,20613,9234737608
2025,RES_agmin_ag,61793,7415443058
2025,RES_forst_log,6442,952564195
2025,RES_offc_off,39880,0
2025,RET_auto_ret,71656,8029986186
2025,RET_nstor_off,33310,4204038046
2025,RET_stor_off,43337,0
2025,RET_stor_ret,174637,17158737952
2025,SERV_bus_off,159442,21052872382
2025,SERV_home_xxx,25221,340638154
2025,SERV_nonp_off_inst,112785,6960062821
2025,SERV_site_li,75379,5586997382
2025,SERV_stor_ret,83116,3897975808
2025,SERV_tech_off,233253,31241184631
2025,TRNS_trns_off,44888,0
2025,TRNS_trns_ware,65962,18924574910
2025,UTL_othr_off,14351,0
2025,UTL_othr_off_li,17303,10285323944
2025,WHSL_offc_off,24010,0
2025,WHSL_whsl_ware,74711,21360925291
2026,CNST_main_xxx,29484,5652326156
2026,CNST_nres_xxx,30819,4853434285
2026,CNST_offc_off,68802,0
2026,CNST_othr_xxx,36950,5982379993
2026,CNST_res_xxx,35883,9762408193
2026,ENGY_elec_hi,4166,16660236909
2026,ENGY_ngas_hi,709,1594175507
2026,ENGY_offc_off,20770,0
2026,ENGY_ptrl_hi,7498,5137850266
2026,ENT_ent_ret,73545,4604576701
2026,FIRE_fnin_off,115013,27069902568
2026,FIRE_real_off,125296,27022059502
2026,GOV_admn_gov,60824,15049327905
2026,GOV_offc_off,97044,0
2026,HIED_hied_off_inst,55220,3486353512
2026,HLTH_care_inst,80961,5109349918
2026,HLTH_hosp_hosp,90909,15574769784
2026,HLTH_othr_off_li,169029,21787378691
2026,HOSP_acc_acc,24981,2499576706
2026,HOSP_eat_ret_acc,222048,13888520801
2026,INFO_info_off,42554,0
2026,INFO_info_off_li,8693,20467985857
2026,K12_k12_k12,130023,16376265195
2026,K12_k12_off,43428,0
2026,MFG_food_hi,15091,10629883432
2026,MFG_food_li,15217,10629883432
2026,MFG_htec_hi,2893,13671919705
2026,MFG_htec_li,2654,13671919705
2026,MFG_hvtw_hi,18600,14945215315
2026,MFG_hvtw_li,18760,14945215315
2026,MFG_lvtw_hi,11714,13853113880
2026,MFG_offc_off,124525,0
2026,MFG_wdppr_hi,20748,9233022464
2026,RES_agmin_ag,61647,7603488143
2026,RES_forst_log,6427,966656024
2026,RES_offc_off,39786,0
2026,RET_auto_ret,72183,8340644266
2026,RET_nstor_off,33569,4336075029
2026,RET_stor_off,43674,0
2026,RET_stor_ret,175996,17737892674
2026,SERV_bus_off,162244,21920324325
2026,SERV_home_xxx,25382,348668333
2026,SERV_nonp_off_inst,114192,7123315992
2026,SERV_site_li,76482,5701040816
2026,SERV_stor_ret,84016,3995614837
2026,SERV_tech_off,237352,31673124915
2026,TRNS_trns_off,45210,0
2026,TRNS_trns_ware,66434,19267480401
2026,UTL_othr_off,14366,0
2026,UTL_othr_off_li,17320,10592506133
2026,WHSL_offc_off,24271,0
2026,WHSL_whsl_ware,75524,22056254167
2027,CNST_main_xxx,29659,5672098504
2027,CNST_nres_xxx,31002,4888574332
2027,CNST_offc_off,69211,0
2027,CNST_othr_xxx,37170,6025693882
2027,CNST_res_xxx,36097,9702514710
2027,ENGY_elec_hi,4176,17481804927
2027,ENGY_ngas_hi,715,1679530549
2027,ENGY_offc_off,20829,0
2027,ENGY_ptrl_hi,7518,5276110176
2027,ENT_ent_ret,74297,4744551093
2027,FIRE_fnin_off,116152,27913055329
2027,FIRE_real_off,126537,27964557519
2027,GOV_admn_gov,60731,15144130625
2027,GOV_offc_off,96896,0
2027,HIED_hied_off_inst,54825,3575851717
2027,HLTH_care_inst,82001,5264097537
2027,HLTH_hosp_hosp,92077,16046485086
2027,HLTH_othr_off_li,171200,22447256176
2027,HOSP_acc_acc,25236,2563935398
2027,HOSP_eat_ret_acc,224319,14246120164
2027,INFO_info_off,42650,0
2027,INFO_info_off_li,8712,20953119772
2027,K12_k12_k12,128372,16702283549
2027,K12_k12_off,42877,0
2027,MFG_food_hi,15171,10809936371
2027,MFG_food_li,15297,10809936371
2027,MFG_htec_hi,2963,14674740569
2027,MFG_htec_li,2719,14674740569
2027,MFG_hvtw_hi,18589,15343091020
2027,MFG_hvtw_li,18749,15343091020
2027,MFG_lvtw_hi,11748,14200428263
2027,MFG_offc_off,125597,0
2027,MFG_wdppr_hi,21148,9299053983
2027,RES_agmin_ag,61468,7782366318
2027,RES_forst_log,6408,981729477
2027,RES_offc_off,39671,0
2027,RET_auto_ret,72844,8657247238
2027,RET_nstor_off,33732,4434226938
2027,RET_stor_off,43886,0
2027,RET_stor_ret,176850,18197865323
2027,SERV_bus_off,164512,22732443043
2027,SERV_home_xxx,25738,359620509
2027,SERV_nonp_off_inst,115724,7301581367
2027,SERV_site_li,77537,5842276974
2027,SERV_stor_ret,85143,4103609013
2027,SERV_tech_off,240670,31942998015
2027,TRNS_trns_off,45518,0
2027,TRNS_trns_ware,66888,19703793271
2027,UTL_othr_off,14437,0
2027,UTL_othr_off_li,17406,10963435251
2027,WHSL_offc_off,24354,0
2027,WHSL_whsl_ware,75782,22644228397
2028,CNST_main_xxx,29962,5718451959
2028,CNST_nres_xxx,31319,4951466285
2028,CNST_offc_off,69918,0
2028,CNST_othr_xxx,37549,6103214982
2028,CNST_res_xxx,36465,9663015224
2028,ENGY_elec_hi,4177,18253810478
2028,ENGY_ngas_hi,718,1758707913
2028,ENGY_offc_off,20886,0
2028,ENGY_ptrl_hi,7545,5456037842
2028,ENT_ent_ret,75479,4903550822
2028,FIRE_fnin_off,116174,28397667391
2028,FIRE_real_off,126561,28630358072
2028,GOV_admn_gov,60676,15256163003
2028,GOV_offc_off,96807,0
2028,HIED_hied_off_inst,54398,3660263887
2028,HLTH_care_inst,82758,5389379171
2028,HLTH_hosp_hosp,92927,16428379582
2028,HLTH_othr_off_li,172780,22981484298
2028,HOSP_acc_acc,25637,2640343792
2028,HOSP_eat_ret_acc,227888,14670671874
2028,INFO_info_off,42719,0
2028,INFO_info_off_li,8727,21385083827
2028,K12_k12_k12,126799,17019139849
2028,K12_k12_off,42352,0
2028,MFG_food_hi,15200,10981798591
2028,MFG_food_li,15327,10981798591
2028,MFG_htec_hi,2972,15299231258
2028,MFG_htec_li,2727,15299231258
2028,MFG_hvtw_hi,18558,15759334932
2028,MFG_hvtw_li,18717,15759334932
2028,MFG_lvtw_hi,11777,14569555737
2028,MFG_offc_off,125689,0
2028,MFG_wdppr_hi,21184,9265673353
2028,RES_agmin_ag,61110,7905957989
2028,RES_forst_log,6371,992756751
2028,RES_offc_off,39440,0
2028,RET_auto_ret,73337,8938682618
2028,RET_nstor_off,33856,4521732642
2028,RET_stor_off,44047,0
2028,RET_stor_ret,177497,18611544971
2028,SERV_bus_off,166570,23523796926
2028,SERV_home_xxx,26018,369013004
2028,SERV_nonp_off_inst,116886,7443652931
2028,SERV_site_li,78431,5967416403
2028,SERV_stor_ret,85978,4189381467
2028,SERV_tech_off,243681,32253753676
2028,TRNS_trns_off,45687,0
2028,TRNS_trns_ware,67136,20137276707
2028,UTL_othr_off,14476,0
2028,UTL_othr_off_li,17453,11313923625
2028,WHSL_offc_off,24445,0
2028,WHSL_whsl_ware,76064,23398417201
2029,CNST_main_xxx,30436,5840048630
2029,CNST_nres_xxx,31813,5062548510
2029,CNST_offc_off,71023,0
2029,CNST_othr_xxx,38143,6240135777
2029,CNST_res_xxx,37041,9838484290
2029,ENGY_elec_hi,4173,18994748562
2029,ENGY_ngas_hi,718,1832213050
2029,ENGY_offc_off,20912,0
2029,ENGY_ptrl_hi,7561,5630919940
2029,ENT_ent_ret,76319,5028599215
2029,FIRE_fnin_off,116003,28764456534
2029,FIRE_real_off,126374,29186053251
2029,GOV_admn_gov,60647,15487102813
2029,GOV_offc_off,96761,0
2029,HIED_hied_off_inst,54009,3757711717
2029,HLTH_care_inst,83642,5519975913
2029,HLTH_hosp_hosp,93920,16826476056
2029,HLTH_othr_off_li,174627,23538377192
2029,HOSP_acc_acc,25923,2711639241
2029,HOSP_eat_ret_acc,230422,15066814280
2029,INFO_info_off,42830,0
2029,INFO_info_off_li,8749,21870860480
2029,K12_k12_k12,125526,17420892789
2029,K12_k12_off,41928,0
2029,MFG_food_hi,15350,11242688916
2029,MFG_food_li,15478,11242688916
2029,MFG_htec_hi,2952,15652202583
2029,MFG_htec_li,2709,15652202583
2029,MFG_hvtw_hi,18520,16198212823
2029,MFG_hvtw_li,18679,16198212823
2029,MFG_lvtw_hi,11781,14943503803
2029,MFG_offc_off,125554,0
2029,MFG_wdppr_hi,21164,9288925696
2029,RES_agmin_ag,60642,8011366106
2029,RES_forst_log,6322,1000452309
2029,RES_offc_off,39138,0
2029,RET_auto_ret,73755,9226183646
2029,RET_nstor_off,33986,4607990947
2029,RET_stor_off,44217,0
2029,RET_stor_ret,178183,19018415885
2029,SERV_bus_off,170190,24651307180
2029,SERV_home_xxx,26237,378047769
2029,SERV_nonp_off_inst,118005,7600003223
2029,SERV_site_li,79797,6115681427
2029,SERV_stor_ret,86731,4278748789
2029,SERV_tech_off,248977,33083444835
2029,TRNS_trns_off,45709,0
2029,TRNS_trns_ware,67168,20541868390
2029,UTL_othr_off,14508,0
2029,UTL_othr_off_li,17492,11676716511
2029,WHSL_offc_off,24492,0
2029,WHSL_whsl_ware,76211,24129822486
2030,CNST_main_xxx,30830,5948477319
2030,CNST_nres_xxx,32226,5157013028
2030,CNST_offc_off,71943,0
2030,CNST_othr_xxx,38637,6356573459
2030,CNST_res_xxx,37521,10018709654
2030,ENGY_elec_hi,4199,19907633474
2030,ENGY_ngas_hi,718,1906582007
2030,ENGY_offc_off,20976,0
2030,ENGY_ptrl_hi,7577,5802944845
2030,ENT_ent_ret,77095,5115253243
2030,FIRE_fnin_off,115353,28943484346
2030,FIRE_real_off,125666,29574433244
2030,GOV_admn_gov,61092,15664643674
2030,GOV_offc_off,97472,0
2030,HIED_hied_off_inst,53572,3840798417
2030,HLTH_care_inst,84720,5679629385
2030,HLTH_hosp_hosp,95130,17313145810
2030,HLTH_othr_off_li,176876,24219174301
2030,HOSP_acc_acc,26186,2791566330
2030,HOSP_eat_ret_acc,232766,15510917090
2030,INFO_info_off,42932,0
2030,INFO_info_off_li,8770,22340138509
2030,K12_k12_k12,124453,17797992742
2030,K12_k12_off,41569,0
2030,MFG_food_hi,15509,11535185128
2030,MFG_food_li,15639,11535185128
2030,MFG_htec_hi,2930,16007301633
2030,MFG_htec_li,2688,16007301633
2030,MFG_hvtw_hi,18480,16683234097
2030,MFG_hvtw_li,18639,16683234097
2030,MFG_lvtw_hi,11773,15345287985
2030,MFG_offc_off,125302,0
2030,MFG_wdppr_hi,20968,9311765580
2030,RES_agmin_ag,60427,8131374710
2030,RES_forst_log,6300,1007928108
2030,RES_offc_off,38998,0
2030,RET_auto_ret,74190,9479785886
2030,RET_nstor_off,34162,4713319704
2030,RET_stor_off,44446,0
2030,RET_stor_ret,179106,19491271895
2030,SERV_bus_off,174033,25859865877
2030,SERV_home_xxx,26440,387091392
2030,SERV_nonp_off_inst,119228,7776984534
2030,SERV_site_li,81211,6263568609
2030,SERV_stor_ret,87504,4374042373
2030,SERV_tech_off,254598,33962248816
2030,TRNS_trns_off,45746,0
2030,TRNS_trns_ware,67222,21033337599
2030,UTL_othr_off,14541,0
2030,UTL_othr_off_li,17532,12065864556
2030,WHSL_offc_off,24533,0
2030,WHSL_whsl_ware,76338,24854430614
2031,CNST_main_xxx,31213,6038401700
2031,CNST_nres_xxx,32626,5238467676
2031,CNST_offc_off,72837,0
2031,CNST_othr_xxx,39117,6456975077
2031,CNST_res_xxx,37988,10152067697
2031,ENGY_elec_hi,4162,20568255143
2031,ENGY_ngas_hi,717,1984914403
2031,ENGY_offc_off,20917,0
2031,ENGY_ptrl_hi,7573,5963716399
2031,ENT_ent_ret,77712,5195774057
2031,FIRE_fnin_off,114782,29176750346
2031,FIRE_real_off,125044,30040301477
2031,GOV_admn_gov,60680,15910498326
2031,GOV_offc_off,96814,0
2031,HIED_hied_off_inst,53057,3911322828
2031,HLTH_care_inst,85452,5830368985
2031,HLTH_hosp_hosp,95953,17772643517
2031,HLTH_othr_off_li,178406,24861960723
2031,HOSP_acc_acc,26396,2853941223
2031,HOSP_eat_ret_acc,234630,15857493772
2031,INFO_info_off,43033,0
2031,INFO_info_off_li,8791,22840116505
2031,K12_k12_k12,123506,18161625748
2031,K12_k12_off,41253,0
2031,MFG_food_hi,15634,11824608839
2031,MFG_food_li,15765,11824608839
2031,MFG_htec_hi,2914,16264436359
2031,MFG_htec_li,2674,16264436359
2031,MFG_hvtw_hi,18400,17167618806
2031,MFG_hvtw_li,18558,17167618806
2031,MFG_lvtw_hi,11694,15657356617
2031,MFG_offc_off,125120,0
2031,MFG_wdppr_hi,21231,9496791749
2031,RES_agmin_ag,60566,8302441615
2031,RES_forst_log,6314,1020199242
2031,RES_offc_off,39088,0
2031,RET_auto_ret,74574,9736522974
2031,RET_nstor_off,34286,4792187166
2031,RET_stor_off,44607,0
2031,RET_stor_ret,179755,19871711063
2031,SERV_bus_off,177510,27071250669
2031,SERV_home_xxx,26646,397316084
2031,SERV_nonp_off_inst,120209,7963691470
2031,SERV_site_li,82508,6418657472
2031,SERV_stor_ret,88162,4476613364
2031,SERV_tech_off,259686,34800108699
2031,TRNS_trns_off,45618,0
2031,TRNS_trns_ware,67034,21552586963
2031,UTL_othr_off,14582,0
2031,UTL_othr_off_li,17581,12475961849
2031,WHSL_offc_off,24519,0
2031,WHSL_whsl_ware,76296,25540140196
2032,CNST_main_xxx,31652,6121633713
2032,CNST_nres_xxx,33085,5332218563
2032,CNST_offc_off,73862,0
2032,CNST_othr_xxx,39668,6572533133
2032,CNST_res_xxx,38522,10180442919
2032,ENGY_elec_hi,4163,21374935182
2032,ENGY_ngas_hi,718,2064437488
2032,ENGY_offc_off,20900,0
2032,ENGY_ptrl_hi,7562,6114810027
2032,ENT_ent_ret,78323,5275129699
2032,FIRE_fnin_off,114813,29585230512
2032,FIRE_real_off,125078,30700966380
2032,GOV_admn_gov,60714,16161904365
2032,GOV_offc_off,96868,0
2032,HIED_hied_off_inst,52541,3974361514
2032,HLTH_care_inst,85994,5964877116
2032,HLTH_hosp_hosp,96561,18182663032
2032,HLTH_othr_off_li,179536,25435532632
2032,HOSP_acc_acc,26603,2923136459
2032,HOSP_eat_ret_acc,236473,16241966656
2032,INFO_info_off,43178,0
2032,INFO_info_off_li,8820,23310330873
2032,K12_k12_k12,122643,18505594902
2032,K12_k12_off,40964,0
2032,MFG_food_hi,15772,12138506539
2032,MFG_food_li,15904,12138506539
2032,MFG_htec_hi,2896,16419999357
2032,MFG_htec_li,2658,16419999357
2032,MFG_hvtw_hi,18287,17616049913
2032,MFG_hvtw_li,18445,17616049913
2032,MFG_lvtw_hi,11615,15974397763
2032,MFG_offc_off,124842,0
2032,MFG_wdppr_hi,21483,9816725773
2032,RES_agmin_ag,60904,8499071442
2032,RES_forst_log,6350,1041761719
2032,RES_offc_off,39306,0
2032,RET_auto_ret,74931,9986084468
2032,RET_nstor_off,34353,4870221734
2032,RET_stor_off,44694,0
2032,RET_stor_ret,180105,20231784351
2032,SERV_bus_off,179933,28147681598
2032,SERV_home_xxx,26869,408201240
2032,SERV_nonp_off_inst,121089,8145359792
2032,SERV_site_li,83482,6571900672
2032,SERV_stor_ret,88804,4581334089
2032,SERV_tech_off,263229,35556966234
2032,TRNS_trns_off,45672,0
2032,TRNS_trns_ware,67113,22131831131
2032,UTL_othr_off,14627,0
2032,UTL_othr_off_li,17635,12875102856
2032,WHSL_offc_off,24494,0
2032,WHSL_whsl_ware,76217,26189992723
2033,CNST_main_xxx,32099,6228584224
2033,CNST_nres_xxx,33552,5440928094
2033,CNST_offc_off,74903,0
2033,CNST_othr_xxx,40227,6706529328
2033,CNST_res_xxx,39065,10277783298
2033,ENGY_elec_hi,4154,22107450269
2033,ENGY_ngas_hi,715,2132326372
2033,ENGY_offc_off,20856,0
2033,ENGY_ptrl_hi,7548,6269218215
2033,ENT_ent_ret,78795,5350348008
2033,FIRE_fnin_off,114939,30004886598
2033,FIRE_real_off,125216,31376791214
2033,GOV_admn_gov,60744,16415537385
2033,GOV_offc_off,96915,0
2033,HIED_hied_off_inst,52087,4042108962
2033,HLTH_care_inst,86574,6105846794
2033,HLTH_hosp_hosp,97212,18612379203
2033,HLTH_othr_off_li,180748,26036657983
2033,HOSP_acc_acc,26764,2983339772
2033,HOSP_eat_ret_acc,237898,16576477284
2033,INFO_info_off,43398,0
2033,INFO_info_off_li,8865,23844026040
2033,K12_k12_k12,121871,18865978924
2033,K12_k12_off,40706,0
2033,MFG_food_hi,15913,12458805651
2033,MFG_food_li,16046,12458805651
2033,MFG_htec_hi,2876,16661889201
2033,MFG_htec_li,2639,16661889201
2033,MFG_hvtw_hi,18190,18118459158
2033,MFG_hvtw_li,18347,18118459158
2033,MFG_lvtw_hi,11553,16326145309
2033,MFG_offc_off,124426,0
2033,MFG_wdppr_hi,21382,9923465076
2033,RES_agmin_ag,61114,8688794899
2033,RES_forst_log,6371,1059957530
2033,RES_offc_off,39442,0
2033,RET_auto_ret,75288,10260308695
2033,RET_nstor_off,34421,4937614236
2033,RET_stor_off,44782,0
2033,RET_stor_ret,180459,20562961280
2033,SERV_bus_off,182420,29278280470
2033,SERV_home_xxx,27088,419680543
2033,SERV_nonp_off_inst,121989,8338579589
2033,SERV_site_li,84479,6733415803
2033,SERV_stor_ret,89458,4692115105
2033,SERV_tech_off,266868,36406170547
2033,TRNS_trns_off,45506,0
2033,TRNS_trns_ware,66869,22659845207
2033,UTL_othr_off,14670,0
2033,UTL_othr_off_li,17687,13273950803
2033,WHSL_offc_off,24439,0
2033,WHSL_whsl_ware,76047,26848581551
2034,CNST_main_xxx,32573,6335876163
2034,CNST_nres_xxx,34048,5530980256
2034,CNST_offc_off,76011,0
2034,CNST_othr_xxx,40822,6817528307
2034,CNST_res_xxx,39643,10473838136
2034,ENGY_elec_hi,4143,22685898822
2034,ENGY_ngas_hi,712,2184344111
2034,ENGY_offc_off,20816,0
2034,ENGY_ptrl_hi,7537,6431645752
2034,ENT_ent_ret,79083,5417005079
2034,FIRE_fnin_off,115014,30395710368
2034,FIRE_real_off,125297,31999639070
2034,GOV_admn_gov,60787,16665012750
2034,GOV_offc_off,96985,0
2034,HIED_hied_off_inst,51624,4104310290
2034,HLTH_care_inst,87088,6240669406
2034,HLTH_hosp_hosp,97789,19023357346
2034,HLTH_othr_off_li,181820,26611570907
2034,HOSP_acc_acc,26862,3044121320
2034,HOSP_eat_ret_acc,238770,16914200782
2034,INFO_info_off,43513,0
2034,INFO_info_off_li,8889,24280354939
2034,K12_k12_k12,121188,19220189671
2034,K12_k12_off,40478,0
2034,MFG_food_hi,15965,12726608002
2034,MFG_food_li,16099,12726608002
2034,MFG_htec_hi,2856,16827449571
2034,MFG_htec_li,2621,16827449571
2034,MFG_hvtw_hi,18076,18606897019
2034,MFG_hvtw_li,18232,18606897019
2034,MFG_lvtw_hi,11482,16693743966
2034,MFG_offc_off,123790,0
2034,MFG_wdppr_hi,21185,9879110244
2034,RES_agmin_ag,61058,8836419669
2034,RES_forst_log,6366,1063417209
2034,RES_offc_off,39406,0
2034,RET_auto_ret,75717,10538783362
2034,RET_nstor_off,34552,5031271504
2034,RET_stor_off,44952,0
2034,RET_stor_ret,181145,20995558468
2034,SERV_bus_off,185522,30500590427
2034,SERV_home_xxx,27310,431523955
2034,SERV_nonp_off_inst,122849,8536648704
2034,SERV_site_li,85682,6904244930
2034,SERV_stor_ret,90091,4804663269
2034,SERV_tech_off,271406,37432925333
2034,TRNS_trns_off,45303,0
2034,TRNS_trns_ware,66571,23208881472
2034,UTL_othr_off,14714,0
2034,UTL_othr_off_li,17741,13608898821
2034,WHSL_offc_off,24393,0
2034,WHSL_whsl_ware,75903,27540778539
2035,CNST_main_xxx,33017,6417631019
2035,CNST_nres_xxx,34511,5594615116
2035,CNST_offc_off,77046,0
2035,CNST_othr_xxx,41377,6895965119
2035,CNST_res_xxx,40182,10649033488
2035,ENGY_elec_hi,4133,23237154146
2035,ENGY_ngas_hi,708,2233609642
2035,ENGY_offc_off,20773,0
2035,ENGY_ptrl_hi,7525,6594490718
2035,ENT_ent_ret,79478,5498572131
2035,FIRE_fnin_off,115034,30790087650
2035,FIRE_real_off,125319,32622303125
