year,trade_activity,dollars
2022,sctg37_mit_inst_transp_expt,2169109831
2022,sctg37_mit_inst_transp_impt,1404231349
2022,sctg38_mit_inst_prec_expt,3198227604
2022,sctg38_mit_inst_prec_impt,3161595739
2022,sctg39_oth_furn_expt,1428362138
2022,sctg39_oth_furn_impt,2018596694
2022,sctg40_oth_misc_expt,1228103243
2022,sctg40_oth_misc_impt,2144543170
2022,sctg41_waste_scrap_expt,119102968
2022,sctg41_waste_scrap_impt,197552296
2022,transport_expt,2861402086
2022,transport_impt,2586628304
2022,wholesale_trade_expt,3353713190
2022,wholesale_trade_impt,3718840931
2023,accommodations_expt,2154197493
2023,accommodations_impt,2285741988
2023,communications_and_utilities_expt,4993428113
2023,communications_and_utilities_impt,7924961526
2023,construction_expt,252602822
2023,construction_impt,300993561
2023,education_reports_to_sponsors_expt,1450897
2023,education_reports_to_sponsors_impt,117854719
2023,energy_expt,2278202197
2023,energy_impt,4237451398
2023,entertainment_services_expt,319131909
2023,entertainment_services_impt,1113202065
2023,fire_business_and_professional_services_expt,15343791476
2023,fire_business_and_professional_services_impt,26349614737
2023,food_services_expt,209004210
2023,food_services_impt,590232304
2023,government_administration_expt,59586583
2023,government_administration_impt,52472769
2023,health_services_expt,2666362028
2023,health_services_impt,2782936855
2023,higher_education_expt,144210142
2023,higher_education_impt,372666742
2023,personal_and_other_services_and_amusements_expt,790445188
2023,personal_and_other_services_and_amusements_impt,1728867541
2023,retail_trade_expt,751040043
2023,retail_trade_impt,3709235083
2023,sctg01_fkp_lvsk_expt,286997790
2023,sctg01_fkp_lvsk_impt,280931826
2023,sctg02_fkp_agri_cereal_expt,140221729
2023,sctg02_fkp_agri_cereal_impt,721154413
2023,sctg03_fkp_agri_other_expt,2294442612
2023,sctg03_fkp_agri_other_impt,1196129892
2023,sctg04_fkp_feed_expt,299966786
2023,sctg04_fkp_feed_impt,832082406
2023,sctg05_fkp_food_meat_expt,1979328537
2023,sctg05_fkp_food_meat_impt,2940929780
2023,sctg06_fkp_agri_grain_expt,1372553357
2023,sctg06_fkp_agri_grain_impt,1129802115
2023,sctg07_fkp_food_prep_expt,9620702627
2023,sctg07_fkp_food_prep_impt,6796737380
2023,sctg08_fkp_food_alc_expt,2829147590
2023,sctg08_fkp_food_alc_impt,1767804720
2023,sctg10_cms_clay_expt,31346604
2023,sctg10_cms_clay_impt,11558364
2023,sctg11_cms_sand_expt,119088869
2023,sctg11_cms_sand_impt,23784840
2023,sctg13_cms_mine_nonmet_expt,21994895
2023,sctg13_cms_mine_nonmet_impt,65026195
2023,sctg14_cms_mine_met_expt,13620141
2023,sctg14_cms_mine_met_impt,603887260
2023,sctg15_pcc_coal_expt,0
2023,sctg15_pcc_coal_impt,294769320
2023,sctg16_pcc_petr_crude_expt,14977956
2023,sctg16_pcc_petr_crude_impt,1344586090
2023,sctg17_pcc_fuel_expt,1275471
2023,sctg17_pcc_fuel_impt,3169135990
2023,sctg18_pcc_petr_oil_expt,637735
2023,sctg18_pcc_petr_oil_impt,1584567995
2023,sctg19_pcc_coal_prod_expt,896278871
2023,sctg19_pcc_coal_prod_impt,3536861851
2023,sctg20_pcc_chem_basic_expt,1617097151
2023,sctg20_pcc_chem_basic_impt,1958117190
2023,sctg21_pcc_chem_pharma_expt,713601694
2023,sctg21_pcc_chem_pharma_impt,5441252931
2023,sctg22_pcc_chem_fert_expt,410857430
2023,sctg22_pcc_chem_fert_impt,385771990
2023,sctg23_pcc_chem_prod_expt,1291555926
2023,sctg23_pcc_chem_prod_impt,2959685555
2023,sctg24_pcc_petr_plast_expt,2571721490
2023,sctg24_pcc_petr_plast_impt,4569338040
2023,sctg25_fwp_logs_expt,349764680
2023,sctg25_fwp_logs_impt,139340156
2023,sctg26_fwp_wood_expt,4540092718
2023,sctg26_fwp_wood_impt,997552229
2023,sctg27_ppp_papr_puplp_expt,2691447713
2023,sctg27_ppp_papr_puplp_impt,929189266
2023,sctg28_ppp_papr_paper_expt,965084712
2023,sctg28_ppp_papr_paper_impt,1499613910
2023,sctg29_ppp_papr_print_expt,646498331
2023,sctg29_ppp_papr_print_impt,1293813881
2023,sctg30_oth_clth_expt,701242869
2023,sctg30_oth_clth_impt,3078794215
2023,sctg31_cms_min_expt,930259912
2023,sctg31_cms_min_impt,1252881653
2023,sctg32_mit_metl_base_expt,4097020465
2023,sctg32_mit_metl_base_impt,3860370667
2023,sctg33_mit_metl_prod_expt,2568448731
2023,sctg33_mit_metl_prod_impt,3134754286
2023,sctg34_mit_mach_expt,5594714821
2023,sctg34_mit_mach_impt,7892779318
2023,sctg35_mit_elct_expt,23248676284
2023,sctg35_mit_elct_impt,7408053514
2023,sctg36_mit_tran_expt,2688521337
2023,sctg36_mit_tran_impt,10392527510
2023,sctg37_mit_inst_transp_expt,2333798575
2023,sctg37_mit_inst_transp_impt,1443796201
2023,sctg38_mit_inst_prec_expt,3226134344
2023,sctg38_mit_inst_prec_impt,3241681842
2023,sctg39_oth_furn_expt,1458089328
2023,sctg39_oth_furn_impt,2046099379
2023,sctg40_oth_misc_expt,1239261630
2023,sctg40_oth_misc_impt,2177300690
2023,sctg41_waste_scrap_expt,120959593
2023,sctg41_waste_scrap_impt,196671786
2023,transport_expt,2892467876
2023,transport_impt,2629838690
2023,wholesale_trade_expt,3474003684
2023,wholesale_trade_impt,3778263139
2024,accommodations_expt,2186013235
2024,accommodations_impt,2307275670
2024,communications_and_utilities_expt,5055060909
2024,communications_and_utilities_impt,7997077294
2024,construction_expt,248771477
2024,construction_impt,307036890
2024,education_reports_to_sponsors_expt,1503341
2024,education_reports_to_sponsors_impt,119304966
2024,energy_expt,2396777392
2024,energy_impt,4456964948
2024,entertainment_services_expt,323042501
2024,entertainment_services_impt,1124729445
2024,fire_business_and_professional_services_expt,15211005486
2024,fire_business_and_professional_services_impt,26619034213
2024,food_services_expt,212099242
2024,food_services_impt,597213403
2024,government_administration_expt,62692345
2024,government_administration_impt,52058675
2024,health_services_expt,2856967740
2024,health_services_impt,2819502891
2024,higher_education_expt,148479415
2024,higher_education_impt,377308042
2024,personal_and_other_services_and_amusements_expt,833491590
2024,personal_and_other_services_and_amusements_impt,1750083208
2024,retail_trade_expt,759344437
2024,retail_trade_impt,3747019405
2024,sctg01_fkp_lvsk_expt,287894566
2024,sctg01_fkp_lvsk_impt,278979784
2024,sctg02_fkp_agri_cereal_expt,140804011
2024,sctg02_fkp_agri_cereal_impt,715831890
2024,sctg03_fkp_agri_other_expt,2301317366
2024,sctg03_fkp_agri_other_impt,1194368691
2024,sctg04_fkp_feed_expt,296934312
2024,sctg04_fkp_feed_impt,839205644
2024,sctg05_fkp_food_meat_expt,1960149009
2024,sctg05_fkp_food_meat_impt,2972274773
2024,sctg06_fkp_agri_grain_expt,1357411819
2024,sctg06_fkp_agri_grain_impt,1142138797
2024,sctg07_fkp_food_prep_expt,9517934238
2024,sctg07_fkp_food_prep_impt,6829960819
2024,sctg08_fkp_food_alc_expt,2833725264
2024,sctg08_fkp_food_alc_impt,1788118705
2024,sctg10_cms_clay_expt,31367793
2024,sctg10_cms_clay_impt,11398783
2024,sctg11_cms_sand_expt,119168741
2024,sctg11_cms_sand_impt,23122997
2024,sctg13_cms_mine_nonmet_expt,22015745
2024,sctg13_cms_mine_nonmet_impt,65223859
2024,sctg14_cms_mine_met_expt,13629177
2024,sctg14_cms_mine_met_impt,602209002
2024,sctg15_pcc_coal_expt,0
2024,sctg15_pcc_coal_impt,297006867
2024,sctg16_pcc_petr_crude_expt,15020671
2024,sctg16_pcc_petr_crude_impt,1378740354
2024,sctg17_pcc_fuel_expt,1280772
2024,sctg17_pcc_fuel_impt,3197579254
2024,sctg18_pcc_petr_oil_expt,640386
2024,sctg18_pcc_petr_oil_impt,1598789627
2024,sctg19_pcc_coal_prod_expt,894388613
2024,sctg19_pcc_coal_prod_impt,3552971698
2024,sctg20_pcc_chem_basic_expt,1613121586
2024,sctg20_pcc_chem_basic_impt,1955602094
2024,sctg21_pcc_chem_pharma_expt,719482362
2024,sctg21_pcc_chem_pharma_impt,5558042685
2024,sctg22_pcc_chem_fert_expt,409067579
2024,sctg22_pcc_chem_fert_impt,385126250
2024,sctg23_pcc_chem_prod_expt,1291834054
2024,sctg23_pcc_chem_prod_impt,2972819319
2024,sctg24_pcc_petr_plast_expt,2547559973
2024,sctg24_pcc_petr_plast_impt,4582913453
2024,sctg25_fwp_logs_expt,351193973
2024,sctg25_fwp_logs_impt,138439545
2024,sctg26_fwp_wood_expt,4418310763
2024,sctg26_fwp_wood_impt,984785838
2024,sctg27_ppp_papr_puplp_expt,2586088009
2024,sctg27_ppp_papr_puplp_impt,918702493
2024,sctg28_ppp_papr_paper_expt,944446450
2024,sctg28_ppp_papr_paper_impt,1504546360
2024,sctg29_ppp_papr_print_expt,636957098
2024,sctg29_ppp_papr_print_impt,1308231517
2024,sctg30_oth_clth_expt,693911392
2024,sctg30_oth_clth_impt,3110884162
2024,sctg31_cms_min_expt,921870033
2024,sctg31_cms_min_impt,1247601156
2024,sctg32_mit_metl_base_expt,4051462642
2024,sctg32_mit_metl_base_impt,3862949428
2024,sctg33_mit_metl_prod_expt,2527047525
2024,sctg33_mit_metl_prod_impt,3137645808
2024,sctg34_mit_mach_expt,5653813521
2024,sctg34_mit_mach_impt,7955743698
2024,sctg35_mit_elct_expt,23231977047
2024,sctg35_mit_elct_impt,7465905315
2024,sctg36_mit_tran_expt,2762751990
2024,sctg36_mit_tran_impt,10524461415
2024,sctg37_mit_inst_transp_expt,2407477755
2024,sctg37_mit_inst_transp_impt,1468475400
2024,sctg38_mit_inst_prec_expt,3278781932
2024,sctg38_mit_inst_prec_impt,3318252343
2024,sctg39_oth_furn_expt,1495980176
2024,sctg39_oth_furn_impt,2060085887
2024,sctg40_oth_misc_expt,1259856826
2024,sctg40_oth_misc_impt,2204001143
2024,sctg41_waste_scrap_expt,122263330
2024,sctg41_waste_scrap_impt,192925758
2024,transport_expt,2926860410
2024,transport_impt,2655922054
2024,wholesale_trade_expt,3523751770
2024,wholesale_trade_impt,3806891034
2025,accommodations_expt,2248265534
2025,accommodations_impt,2335460175
2025,communications_and_utilities_expt,5150555171
2025,communications_and_utilities_impt,8108799709
2025,construction_expt,244863732
2025,construction_impt,313217595
2025,education_reports_to_sponsors_expt,1571703
2025,education_reports_to_sponsors_impt,120803557
2025,energy_expt,2499561700
2025,energy_impt,4589301569
2025,entertainment_services_expt,331571493
2025,entertainment_services_impt,1141616881
2025,fire_business_and_professional_services_expt,15434531145
2025,fire_business_and_professional_services_impt,27026706582
2025,food_services_expt,218188452
2025,food_services_impt,605044233
2025,government_administration_expt,60222081
2025,government_administration_impt,52364997
2025,health_services_expt,2990082309
2025,health_services_impt,2856356536
2025,higher_education_expt,153944506
2025,higher_education_impt,382186937
2025,personal_and_other_services_and_amusements_expt,861900005
2025,personal_and_other_services_and_amusements_impt,1774156057
2025,retail_trade_expt,777943175
2025,retail_trade_impt,3787318883
2025,sctg01_fkp_lvsk_expt,291953679
2025,sctg01_fkp_lvsk_impt,281010898
2025,sctg02_fkp_agri_cereal_expt,142764802
2025,sctg02_fkp_agri_cereal_impt,721032420
2025,sctg03_fkp_agri_other_expt,2333814310
2025,sctg03_fkp_agri_other_impt,1205916108
2025,sctg04_fkp_feed_expt,298629338
2025,sctg04_fkp_feed_impt,849589711
2025,sctg05_fkp_food_meat_expt,1970727381
2025,sctg05_fkp_food_meat_impt,3018219920
2025,sctg06_fkp_agri_grain_expt,1364317431
2025,sctg06_fkp_agri_grain_impt,1158374237
2025,sctg07_fkp_food_prep_expt,9569852780
2025,sctg07_fkp_food_prep_impt,6914431694
2025,sctg08_fkp_food_alc_expt,2902649468
2025,sctg08_fkp_food_alc_impt,1814271604
2025,sctg10_cms_clay_expt,31686296
2025,sctg10_cms_clay_impt,11233212
2025,sctg11_cms_sand_expt,120434990
2025,sctg11_cms_sand_impt,22719861
2025,sctg13_cms_mine_nonmet_expt,22251858
2025,sctg13_cms_mine_nonmet_impt,65643712
2025,sctg14_cms_mine_met_expt,13774712
2025,sctg14_cms_mine_met_impt,606415318
2025,sctg15_pcc_coal_expt,0
2025,sctg15_pcc_coal_impt,304760505
2025,sctg16_pcc_petr_crude_expt,15239123
2025,sctg16_pcc_petr_crude_impt,1429373814
2025,sctg17_pcc_fuel_expt,1295105
2025,sctg17_pcc_fuel_impt,3247076809
2025,sctg18_pcc_petr_oil_expt,647552
2025,sctg18_pcc_petr_oil_impt,1623538404
2025,sctg19_pcc_coal_prod_expt,893555371
2025,sctg19_pcc_coal_prod_impt,3569019792
2025,sctg20_pcc_chem_basic_expt,1611097177
2025,sctg20_pcc_chem_basic_impt,1937191662
2025,sctg21_pcc_chem_pharma_expt,730548480
2025,sctg21_pcc_chem_pharma_impt,5660641942
2025,sctg22_pcc_chem_fert_expt,408024351
2025,sctg22_pcc_chem_fert_impt,386485807
2025,sctg23_pcc_chem_prod_expt,1296013047
2025,sctg23_pcc_chem_prod_impt,2988240039
2025,sctg24_pcc_petr_plast_expt,2532694877
2025,sctg24_pcc_petr_plast_impt,4586608638
2025,sctg25_fwp_logs_expt,354582329
2025,sctg25_fwp_logs_impt,138391697
2025,sctg26_fwp_wood_expt,4323317211
2025,sctg26_fwp_wood_impt,973462760
2025,sctg27_ppp_papr_puplp_expt,2523263459
2025,sctg27_ppp_papr_puplp_impt,914948580
2025,sctg28_ppp_papr_paper_expt,933306968
2025,sctg28_ppp_papr_paper_impt,1517880312
2025,sctg29_ppp_papr_print_expt,635269013
2025,sctg29_ppp_papr_print_impt,1329079682
2025,sctg30_oth_clth_expt,692040167
2025,sctg30_oth_clth_impt,3145179881
2025,sctg31_cms_min_expt,919231273
2025,sctg31_cms_min_impt,1242837909
2025,sctg32_mit_metl_base_expt,4053442467
2025,sctg32_mit_metl_base_impt,3807283417
2025,sctg33_mit_metl_prod_expt,2518508057
2025,sctg33_mit_metl_prod_impt,3127890047
2025,sctg34_mit_mach_expt,5720359626
2025,sctg34_mit_mach_impt,8030915349
2025,sctg35_mit_elct_expt,21492237645
2025,sctg35_mit_elct_impt,7421145319
2025,sctg36_mit_tran_expt,2831039373
2025,sctg36_mit_tran_impt,10657728868
2025,sctg37_mit_inst_transp_expt,2497706518
2025,sctg37_mit_inst_transp_impt,1498255068
2025,sctg38_mit_inst_prec_expt,3237219199
2025,sctg38_mit_inst_prec_impt,3376145589
2025,sctg39_oth_furn_expt,1489458735
2025,sctg39_oth_furn_impt,2069803636
2025,sctg40_oth_misc_expt,1242675616
2025,sctg40_oth_misc_impt,2228605078
2025,sctg41_waste_scrap_expt,123523512
2025,sctg41_waste_scrap_impt,191535629
2025,transport_expt,3032037738
2025,transport_impt,2698411803
2025,wholesale_trade_expt,3581388673
2025,wholesale_trade_impt,3841501743
2026,accommodations_expt,2310094458
2026,accommodations_impt,2367288745
2026,communications_and_utilities_expt,5252367203
2026,communications_and_utilities_impt,8241146319
2026,construction_expt,246401546
2026,construction_impt,323098070
2026,education_reports_to_sponsors_expt,1605348
2026,education_reports_to_sponsors_impt,122067608
2026,energy_expt,2588730437
2026,energy_impt,4706632557
2026,entertainment_services_expt,341446125
2026,entertainment_services_impt,1158549126
2026,fire_business_and_professional_services_expt,15949025744
2026,fire_business_and_professional_services_impt,27633044771
2026,food_services_expt,224242118
2026,food_services_impt,612843295
2026,government_administration_expt,57518184
2026,government_administration_impt,54000663
2026,health_services_expt,3094904480
2026,health_services_impt,2887343243
2026,higher_education_expt,156822375
2026,higher_education_impt,386371321
2026,personal_and_other_services_and_amusements_expt,882711645
2026,personal_and_other_services_and_amusements_impt,1797190627
2026,retail_trade_expt,803463005
2026,retail_trade_impt,3832371572
2026,sctg01_fkp_lvsk_expt,299423876
2026,sctg01_fkp_lvsk_impt,284668538
2026,sctg02_fkp_agri_cereal_expt,146174343
2026,sctg02_fkp_agri_cereal_impt,730633807
2026,sctg03_fkp_agri_other_expt,2394026954
2026,sctg03_fkp_agri_other_impt,1222142496
2026,sctg04_fkp_feed_expt,301977718
2026,sctg04_fkp_feed_impt,861061704
2026,sctg05_fkp_food_meat_expt,1991387347
2026,sctg05_fkp_food_meat_impt,3062300359
2026,sctg06_fkp_agri_grain_expt,1378083793
2026,sctg06_fkp_agri_grain_impt,1173117794
2026,sctg07_fkp_food_prep_expt,9671605218
2026,sctg07_fkp_food_prep_impt,7006270882
2026,sctg08_fkp_food_alc_expt,3001136895
2026,sctg08_fkp_food_alc_impt,1838855619
2026,sctg10_cms_clay_expt,32394863
2026,sctg10_cms_clay_impt,11307972
2026,sctg11_cms_sand_expt,123197011
2026,sctg11_cms_sand_impt,22960315
2026,sctg13_cms_mine_nonmet_expt,22754307
2026,sctg13_cms_mine_nonmet_impt,67192563
2026,sctg14_cms_mine_met_expt,14089983
2026,sctg14_cms_mine_met_impt,620948508
2026,sctg15_pcc_coal_expt,0
2026,sctg15_pcc_coal_impt,314838477
2026,sctg16_pcc_petr_crude_expt,15646943
2026,sctg16_pcc_petr_crude_impt,1477230213
2026,sctg17_pcc_fuel_expt,1339976
2026,sctg17_pcc_fuel_impt,3302276147
2026,sctg18_pcc_petr_oil_expt,669988
2026,sctg18_pcc_petr_oil_impt,1651138073
2026,sctg19_pcc_coal_prod_expt,917694833
2026,sctg19_pcc_coal_prod_impt,3651995275
2026,sctg20_pcc_chem_basic_expt,1653932490
2026,sctg20_pcc_chem_basic_impt,1998576362
2026,sctg21_pcc_chem_pharma_expt,765820047
2026,sctg21_pcc_chem_pharma_impt,5753303021
2026,sctg22_pcc_chem_fert_expt,418441031
2026,sctg22_pcc_chem_fert_impt,394555696
2026,sctg23_pcc_chem_prod_expt,1337408803
2026,sctg23_pcc_chem_prod_impt,3041353620
2026,sctg24_pcc_petr_plast_expt,2592477620
2026,sctg24_pcc_petr_plast_impt,4685757023
2026,sctg25_fwp_logs_expt,360372792
2026,sctg25_fwp_logs_impt,139928665
2026,sctg26_fwp_wood_expt,4307681741
2026,sctg26_fwp_wood_impt,981417836
2026,sctg27_ppp_papr_puplp_expt,2540770804
2026,sctg27_ppp_papr_puplp_impt,932117967
2026,sctg28_ppp_papr_paper_expt,952232110
2026,sctg28_ppp_papr_paper_impt,1546613654
2026,sctg29_ppp_papr_print_expt,654177817
2026,sctg29_ppp_papr_print_impt,1353438282
2026,sctg30_oth_clth_expt,706930901
2026,sctg30_oth_clth_impt,3188974060
2026,sctg31_cms_min_expt,945837364
2026,sctg31_cms_min_impt,1265271921
2026,sctg32_mit_metl_base_expt,4117763468
2026,sctg32_mit_metl_base_impt,3942870895
2026,sctg33_mit_metl_prod_expt,2542786219
2026,sctg33_mit_metl_prod_impt,3194100807
2026,sctg34_mit_mach_expt,5863772094
2026,sctg34_mit_mach_impt,8166821125
2026,sctg35_mit_elct_expt,23315281911
2026,sctg35_mit_elct_impt,7621184450
2026,sctg36_mit_tran_expt,2898141198
2026,sctg36_mit_tran_impt,10797449724
2026,sctg37_mit_inst_transp_expt,2644989164
2026,sctg37_mit_inst_transp_impt,1533151636
2026,sctg38_mit_inst_prec_expt,3285832479
2026,sctg38_mit_inst_prec_impt,3435969581
2026,sctg39_oth_furn_expt,1526861862
2026,sctg39_oth_furn_impt,2095523168
2026,sctg40_oth_misc_expt,1254884150
2026,sctg40_oth_misc_impt,2257067592
2026,sctg41_waste_scrap_expt,124706821
2026,sctg41_waste_scrap_impt,193889465
2026,transport_expt,3097305218
2026,transport_impt,2751266670
2026,wholesale_trade_expt,3699671578
2026,wholesale_trade_impt,3918796319
2027,accommodations_expt,2369080203
2027,accommodations_impt,2399399811
2027,communications_and_utilities_expt,5374271249
2027,communications_and_utilities_impt,8377762322
2027,construction_expt,247462953
2027,construction_impt,333230884
2027,education_reports_to_sponsors_expt,1643529
2027,education_reports_to_sponsors_impt,123368970
2027,energy_expt,2715615805
2027,energy_impt,4913839035
2027,entertainment_services_expt,352152728
2027,entertainment_services_impt,1175753659
2027,fire_business_and_professional_services_expt,16421264339
2027,fire_business_and_professional_services_impt,28219213383
2027,food_services_expt,230015663
2027,food_services_impt,620695013
2027,government_administration_expt,58154640
2027,government_administration_impt,55662083
2027,health_services_expt,3186438273
2027,health_services_impt,2918997718
2027,higher_education_expt,160038044
2027,higher_education_impt,390657863
2027,personal_and_other_services_and_amusements_expt,899903786
2027,personal_and_other_services_and_amusements_impt,1820505551
2027,retail_trade_expt,823588515
2027,retail_trade_impt,3877984199
2027,sctg01_fkp_lvsk_expt,306543183
2027,sctg01_fkp_lvsk_impt,288748270
2027,sctg02_fkp_agri_cereal_expt,149436611
2027,sctg02_fkp_agri_cereal_impt,741496460
2027,sctg03_fkp_agri_other_expt,2451384956
2027,sctg03_fkp_agri_other_impt,1240243766
2027,sctg04_fkp_feed_expt,305932297
2027,sctg04_fkp_feed_impt,872527875
2027,sctg05_fkp_food_meat_expt,2016296323
2027,sctg05_fkp_food_meat_impt,3107040367
2027,sctg06_fkp_agri_grain_expt,1394953822
2027,sctg06_fkp_agri_grain_impt,1188408818
2027,sctg07_fkp_food_prep_expt,9794826257
2027,sctg07_fkp_food_prep_impt,7103390987
2027,sctg08_fkp_food_alc_expt,3111630041
2027,sctg08_fkp_food_alc_impt,1864258612
2027,sctg10_cms_clay_expt,33038186
2027,sctg10_cms_clay_impt,11363600
2027,sctg11_cms_sand_expt,125706416
2027,sctg11_cms_sand_impt,23067001
2027,sctg13_cms_mine_nonmet_expt,23211185
2027,sctg13_cms_mine_nonmet_impt,68572577
2027,sctg14_cms_mine_met_expt,14376221
2027,sctg14_cms_mine_met_impt,642383169
2027,sctg15_pcc_coal_expt,0
2027,sctg15_pcc_coal_impt,325663630
2027,sctg16_pcc_petr_crude_expt,16033475
2027,sctg16_pcc_petr_crude_impt,1525012930
2027,sctg17_pcc_fuel_expt,1383204
2027,sctg17_pcc_fuel_impt,3359944954
2027,sctg18_pcc_petr_oil_expt,691602
2027,sctg18_pcc_petr_oil_impt,1679972477
2027,sctg19_pcc_coal_prod_expt,937766052
2027,sctg19_pcc_coal_prod_impt,3730356464
2027,sctg20_pcc_chem_basic_expt,1689331942
2027,sctg20_pcc_chem_basic_impt,2055538332
2027,sctg21_pcc_chem_pharma_expt,800689877
2027,sctg21_pcc_chem_pharma_impt,5842151162
2027,sctg22_pcc_chem_fert_expt,426259776
2027,sctg22_pcc_chem_fert_impt,401631594
2027,sctg23_pcc_chem_prod_expt,1372008411
2027,sctg23_pcc_chem_prod_impt,3095337183
2027,sctg24_pcc_petr_plast_expt,2645825182
2027,sctg24_pcc_petr_plast_impt,4783152649
2027,sctg25_fwp_logs_expt,366358424
2027,sctg25_fwp_logs_impt,141984649
2027,sctg26_fwp_wood_expt,4357069406
2027,sctg26_fwp_wood_impt,994135172
2027,sctg27_ppp_papr_puplp_expt,2538537186
2027,sctg27_ppp_papr_puplp_impt,947124769
2027,sctg28_ppp_papr_paper_expt,967741261
2027,sctg28_ppp_papr_paper_impt,1574393275
2027,sctg29_ppp_papr_print_expt,672535698
2027,sctg29_ppp_papr_print_impt,1376786480
2027,sctg30_oth_clth_expt,722809321
2027,sctg30_oth_clth_impt,3231128807
2027,sctg31_cms_min_expt,969888467
2027,sctg31_cms_min_impt,1287639325
2027,sctg32_mit_metl_base_expt,4243478507
2027,sctg32_mit_metl_base_impt,4098954034
2027,sctg33_mit_metl_prod_expt,2604610871
2027,sctg33_mit_metl_prod_impt,3264541446
2027,sctg34_mit_mach_expt,6119905948
2027,sctg34_mit_mach_impt,8319109578
2027,sctg35_mit_elct_expt,25133908986
2027,sctg35_mit_elct_impt,7822475240
2027,sctg36_mit_tran_expt,2939434100
2027,sctg36_mit_tran_impt,10940385068
2027,sctg37_mit_inst_transp_expt,2741547770
2027,sctg37_mit_inst_transp_impt,1560436946
2027,sctg38_mit_inst_prec_expt,3291639160
2027,sctg38_mit_inst_prec_impt,3491969572
2027,sctg39_oth_furn_expt,1547620556
2027,sctg39_oth_furn_impt,2120380432
2027,sctg40_oth_misc_expt,1255193737
2027,sctg40_oth_misc_impt,2284359537
2027,sctg41_waste_scrap_expt,126174018
2027,sctg41_waste_scrap_impt,198183829
2027,transport_expt,3170335272
2027,transport_impt,2804636032
2027,wholesale_trade_expt,3798828236
2027,wholesale_trade_impt,3995575661
2028,accommodations_expt,2439054729
2028,accommodations_impt,2430668461
2028,communications_and_utilities_expt,5483089120
2028,communications_and_utilities_impt,8508628219
2028,construction_expt,249737230
2028,construction_impt,341888131
2028,education_reports_to_sponsors_expt,1679676
2028,education_reports_to_sponsors_impt,124709184
2028,energy_expt,2835035630
2028,energy_impt,5110248458
2028,entertainment_services_expt,363923947
2028,entertainment_services_impt,1193171540
2028,fire_business_and_professional_services_expt,16835275499
2028,fire_business_and_professional_services_impt,28741794446
2028,food_services_expt,236870155
2028,food_services_impt,628412939
2028,government_administration_expt,58836705
2028,government_administration_impt,56591802
2028,health_services_expt,3260803583
2028,health_services_impt,2951301631
2028,higher_education_expt,163112001
2028,higher_education_impt,395053396
2028,personal_and_other_services_and_amusements_expt,911851876
2028,personal_and_other_services_and_amusements_impt,1843601630
2028,retail_trade_expt,841500941
2028,retail_trade_impt,3924555731
2028,sctg01_fkp_lvsk_expt,311569082
2028,sctg01_fkp_lvsk_impt,292234640
2028,sctg02_fkp_agri_cereal_expt,151795771
2028,sctg02_fkp_agri_cereal_impt,751476814
2028,sctg03_fkp_agri_other_expt,2491762253
2028,sctg03_fkp_agri_other_impt,1257587666
2028,sctg04_fkp_feed_expt,309432005
2028,sctg04_fkp_feed_impt,883256428
2028,sctg05_fkp_food_meat_expt,2038587607
2028,sctg05_fkp_food_meat_impt,3152900552
2028,sctg06_fkp_agri_grain_expt,1410355450
2028,sctg06_fkp_agri_grain_impt,1204133630
2028,sctg07_fkp_food_prep_expt,9906982042
2028,sctg07_fkp_food_prep_impt,7202321232
2028,sctg08_fkp_food_alc_expt,3223669077
2028,sctg08_fkp_food_alc_impt,1890976272
2028,sctg10_cms_clay_expt,33403190
2028,sctg10_cms_clay_impt,11456522
2028,sctg11_cms_sand_expt,127064531
2028,sctg11_cms_sand_impt,23326971
2028,sctg13_cms_mine_nonmet_expt,23457420
2028,sctg13_cms_mine_nonmet_impt,70040257
2028,sctg14_cms_mine_met_expt,14528640
2028,sctg14_cms_mine_met_impt,661420998
2028,sctg15_pcc_coal_expt,0
2028,sctg15_pcc_coal_impt,336009299
2028,sctg16_pcc_petr_crude_expt,16304143
2028,sctg16_pcc_petr_crude_impt,1570522055
2028,sctg17_pcc_fuel_expt,1428659
2028,sctg17_pcc_fuel_impt,3418568814
2028,sctg18_pcc_petr_oil_expt,714329
2028,sctg18_pcc_petr_oil_impt,1709284407
2028,sctg19_pcc_coal_prod_expt,962929566
2028,sctg19_pcc_coal_prod_impt,3810793693
2028,sctg20_pcc_chem_basic_expt,1733880630
2028,sctg20_pcc_chem_basic_impt,2108907489
2028,sctg21_pcc_chem_pharma_expt,843618576
2028,sctg21_pcc_chem_pharma_impt,5928653266
2028,sctg22_pcc_chem_fert_expt,436420021
2028,sctg22_pcc_chem_fert_impt,408506994
2028,sctg23_pcc_chem_prod_expt,1413026912
2028,sctg23_pcc_chem_prod_impt,3146042552
2028,sctg24_pcc_petr_plast_expt,2719622799
2028,sctg24_pcc_petr_plast_impt,4883425084
2028,sctg25_fwp_logs_expt,370811179
2028,sctg25_fwp_logs_impt,143121011
2028,sctg26_fwp_wood_expt,4314599503
2028,sctg26_fwp_wood_impt,998998487
2028,sctg27_ppp_papr_puplp_expt,2561418138
2028,sctg27_ppp_papr_puplp_impt,966607979
2028,sctg28_ppp_papr_paper_expt,991947437
2028,sctg28_ppp_papr_paper_impt,1602843032
2028,sctg29_ppp_papr_print_expt,695272315
